adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,negative_words,positive_words,ratio_function_to_content_words,grade,index_text
0.02941,0.07353,0.61765,82.07977,0.38235,1.0,2.11905,10.46154,0.29412,13,13,136,0.13971,0.22059,0.02941,0.00735,0.0,0.00735,0.01471,229130.94048,4.35131,4.50804,1766.76923,1.97338,1.74931,2.25931,2.09615,5.10068,5.1897,0.57692,10.64282,597.39089,0.02541,0.68676,0.07353,0.0,0.00735,0.0,0.03676,0.0,0.04412,0.0,0.02941,5.0,1.9,3.38095,12.57692,1.5024,6.0,16.61538,0.70991,1.61538,0.16667,0.66667,0.66667,0.44872,1.25,0.62821,0.83333,0.84567,0.03889,0.83467,0.0,0.84567,0.03889,0.89285,0.02801,0.91187,0.03283,0.11905,0.28571,0.61905,"[3, 1, 4, 3]",279
0.04906,0.01509,0.63019,55.03623,0.36981,1.0,2.75449,9.13793,0.38113,29,29,265,0.06792,0.18491,0.0717,0.06792,0.0,0.0,0.0,346414.80838,2.86864,3.18907,51.58621,0.45897,0.45897,0.66707,0.66707,4.38426,4.58963,0.14815,12.49834,799.01621,0.02048,0.59169,0.08302,0.0,0.06792,0.0,0.01509,0.0,0.01132,0.0,0.0,4.33333,3.25,0.65217,11.69565,1.53102,5.31034,14.82759,0.80925,1.70408,0.14286,0.64286,0.78571,0.62315,0.75,0.64286,0.75,0.66323,0.12592,0.65771,0.0,0.66323,0.12592,0.79165,0.07987,0.87991,0.07336,0.12575,0.2994,0.58683,"[2, 1, 4, 2]",280
0.06667,0.1,0.58333,96.6975,0.41667,1.23077,2.01429,7.5,0.18333,13,16,120,0.15,0.23333,0.05,0.01667,0.0,0.0,0.03333,359270.28571,4.94114,4.76389,54990.13333,3.47907,3.66875,3.38773,3.56588,5.63407,5.51446,0.2,11.20844,545.78508,0.08381,0.54952,0.10833,0.075,0.01667,0.0,0.0,0.00833,0.01667,0.0,0.01667,8.28571,3.0,1.33333,13.08,1.14776,5.53125,13.3125,0.95001,1.4,0.2,0.8,0.46667,0.375,0.46667,0.475,0.46667,0.77355,0.13322,0.7012,0.08461,0.80441,0.14678,0.82495,0.1473,0.87058,0.13861,0.31429,0.51429,0.71429,"[3, 1, 4, 3]",281
0.05195,0.03896,0.53247,74.7274,0.46753,1.0,2.43902,7.0,0.18182,11,11,77,0.18182,0.25974,0.1039,0.03896,0.0,0.0,0.03896,441344.41463,3.77266,4.08151,21644.72727,2.71055,2.40973,3.08436,3.08436,5.01149,5.28505,0.38462,10.2419,488.26819,0.11688,0.57143,0.06494,0.0,0.03896,0.0,0.02597,0.0,0.02597,0.0,0.0,8.0,1.0,2.30769,8.21429,1.23192,5.36364,9.81818,0.85974,1.13889,0.7,1.4,0.7,0.41818,1.0,0.6,0.7,0.67573,0.18652,0.68206,0.0,0.67573,0.18652,0.79557,0.11903,0.8467,0.09692,0.14634,0.82927,0.87805,"[3, 1, 3, 3]",282
0.01786,0.01786,0.57143,79.74616,0.42857,1.13333,2.48438,6.58824,0.33036,15,17,112,0.08036,0.20536,0.0625,0.0625,0.0,0.0,0.0,168867.65625,3.5827,3.76281,12280.88235,1.83388,1.83388,2.11835,2.11835,5.03136,5.15765,0.36842,10.62944,676.24195,0.01,0.62615,0.14286,0.0,0.07143,0.0,0.0625,0.0,0.0625,0.0,0.01786,0.0,3.5,2.0,8.14286,1.34862,5.61765,8.47059,0.74923,1.33333,0.0,0.0625,0.0625,0.15441,0.125,0.27941,0.125,0.56529,0.15749,0.56627,0.04061,0.64131,0.09915,0.70616,0.13175,0.78004,0.13496,0.09375,0.67188,0.75,"[3, 3, 4, 3]",283
0.05556,0.0,0.7037,73.373,0.2963,1.0,2.21053,10.8,0.5,5,5,54,0.09259,0.14815,0.03704,0.03704,0.0,0.0,0.0,40688.84211,2.39721,2.84924,213.8,0.633,0.633,0.5764,0.5764,3.78235,4.0753,0.33333,9.01069,640.98569,0.09259,0.68519,0.03704,0.0,0.03704,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.72727,7.25,1.43744,5.7,16.6,1.0656,2.375,2.0,4.25,1.25,0.7,0.75,0.7,0.75,0.63359,0.08622,0.60343,0.0,0.63359,0.08622,0.66805,0.09478,0.68577,0.11804,0.02632,0.26316,0.42105,"[2, 2, 4, 2]",284
0.03279,0.01639,0.4918,117.9441,0.5082,1.0,1.7,8.71429,0.32787,7,7,61,0.19672,0.11475,0.03279,0.03279,0.0,0.0,0.0,121522.13333,4.00373,3.959,11319.14286,2.84543,2.84543,2.67057,2.67057,5.26615,5.17062,0.0,9.73622,494.39903,0.01639,0.59016,0.06557,0.0,0.03279,0.0,0.0,0.0,0.0,0.0,0.03279,1.0,1.0,1.75,11.85714,1.1798,5.64286,13.28571,0.84645,0.96774,0.0,0.0,0.83333,0.85714,0.5,0.52381,0.33333,0.7441,0.12517,0.65418,0.0,0.7441,0.12517,0.7661,0.14332,0.78304,0.14804,0.16667,0.2,1.03333,"[2, 1, 2, 2]",285
0.03774,0.01887,0.58491,68.876,0.41509,1.0,2.54839,10.6,0.39623,5,5,53,0.09434,0.13208,0.16981,0.16981,0.0,0.0,0.0,174046.70968,2.87213,3.24384,334.0,0.6358,0.6358,0.6718,0.6718,4.60658,4.80064,0.0,9.40423,689.71035,0.09434,0.60377,0.16981,0.0,0.16981,0.0,0.0,0.0,0.0,0.0,0.0,2.0,5.0,1.4,15.8,1.34825,5.8,21.6,0.92588,1.40909,0.0,0.0,1.25,0.9,0.75,0.4,0.75,0.67589,0.08912,0.62315,0.0,0.67589,0.08912,0.72253,0.03763,0.74076,0.03402,0.22581,0.16129,0.70968,"[2, 2, 2, 2]",286
0.0303,0.04545,0.5303,90.20864,0.4697,1.1,2.4,6.0,0.25758,10,11,66,0.18182,0.19697,0.09091,0.07576,0.0,0.0,0.01515,1109898.28571,3.36126,3.38763,1724.0,1.8832,2.22555,1.5466,2.07873,4.86561,5.03918,0.1,9.51105,782.40389,0.06061,0.65152,0.12121,0.0,0.09091,0.0,0.0303,0.0,0.0303,0.0,0.01515,1.0,0.5,1.33333,8.88889,1.34416,5.31818,7.90909,1.02552,1.12903,0.0,0.1,0.0,0.18182,0.0,0.14545,0.0,0.48282,0.31292,0.45907,0.0,0.62822,0.22119,0.62682,0.30723,0.64806,0.31384,0.2,0.22857,0.88571,"[2, 1, 1, 2]",287
0.05556,0.06173,0.58642,69.45867,0.41358,1.0,2.31579,16.2,0.28395,10,10,162,0.14815,0.18519,0.0679,0.03704,0.0,0.0,0.02469,606785.74737,4.34714,4.30896,4003.9,0.8199,0.8199,1.2106,0.9404,5.22265,5.16135,0.11111,10.97621,731.42566,0.07905,0.66619,0.04938,0.0,0.03704,0.0,0.00617,0.0,0.01235,0.0,0.01235,3.0,2.66667,2.28571,14.85714,1.92409,7.1,33.8,0.70638,1.41791,3.55556,15.55556,1.66667,1.24444,1.88889,1.15556,1.44444,0.80429,0.15253,0.75065,0.0,0.80429,0.15253,0.82526,0.16199,0.84436,0.16928,0.23158,0.27368,0.70526,"[3, 1, 4, 3]",288
0.0,0.10938,0.60938,63.64667,0.39062,1.0,2.61538,5.33333,0.3125,12,12,64,0.14062,0.1875,0.0625,0.03125,0.0,0.0,0.01562,453472.02564,4.5089,4.4329,9485.0,3.10483,3.05383,3.20925,3.20925,5.26652,5.22495,0.25,8.73106,1043.57065,0.04688,0.8125,0.07812,0.0,0.03125,0.0,0.03125,0.0,0.01562,0.0,0.01562,0.0,3.0,1.58824,11.7,1.22202,4.91667,5.66667,0.65089,1.56,0.18182,0.36364,0.0,0.12121,0.0,0.10606,0.0,0.5781,0.11544,0.58917,0.0,0.5781,0.11544,0.70389,0.12755,0.78233,0.1436,0.33333,0.38462,0.64103,"[3, 2, 4, 3]",289
0.01942,0.03883,0.59709,93.63492,0.40291,1.0,2.15447,6.4375,0.34466,32,32,206,0.07282,0.19417,0.08738,0.07767,0.0,0.0,0.00971,212669.99187,3.85007,3.73734,3284.75,0.86938,0.13766,0.90225,0.12453,4.84637,4.7778,0.36842,11.33966,966.86595,0.00374,0.59692,0.1068,0.0,0.07767,0.00485,0.01942,0.00485,0.00485,0.0,0.00485,5.5,3.57143,2.06977,11.86111,0.83664,4.15625,9.78125,0.52271,1.48193,0.19355,0.64516,0.3871,0.12903,0.6129,0.23992,0.54839,0.36226,0.38091,0.21619,0.0,0.36226,0.38091,0.44707,0.40803,0.48016,0.43656,0.20325,0.37398,0.6748,"[3, 1, 4, 3]",290
0.03535,0.08081,0.59596,82.69684,0.40404,1.21429,2.23729,5.82353,0.20707,28,34,198,0.19192,0.27273,0.07071,0.04545,0.0,0.0,0.02525,664736.74576,4.38507,4.38517,9343.91176,2.82962,2.82497,2.94376,2.94376,5.24794,5.23378,0.7551,11.49942,635.99959,0.08737,0.60273,0.13131,0.0,0.05556,0.0,0.06061,0.0,0.08081,0.0,0.0303,2.8,2.375,2.30303,12.28261,1.28697,5.63235,8.14706,0.76141,1.475,0.15152,0.81818,0.15152,0.15152,0.21212,0.15508,0.18182,0.68782,0.12497,0.65952,0.11332,0.74646,0.09405,0.79254,0.11995,0.87948,0.11315,0.30508,0.41525,0.67797,"[3, 3, 4, 3]",291
0.0596,0.03311,0.65563,93.58706,0.34437,1.0,2.0404,9.4375,0.41722,16,16,151,0.07947,0.1457,0.11921,0.09934,0.01987,0.0,0.0,395618.61616,2.98443,4.05255,79.5,0.15256,0.15256,0.8845,0.8845,4.27846,5.04045,0.33333,12.34555,719.06239,0.03019,0.48385,0.15894,0.0,0.10596,0.0,0.04636,0.0,0.03974,0.0,0.00662,0.0,1.0,1.0,17.84211,1.42546,6.09375,15.3125,1.10808,1.90385,0.0,0.0,1.0,0.89167,1.8,1.33333,1.73333,0.67954,0.17405,0.64433,0.0,0.67954,0.17405,0.76754,0.13434,0.83484,0.13766,0.10101,0.28283,0.52525,"[2, 1, 3, 2]",292
0.04494,0.08989,0.59551,97.77225,0.40449,1.0,2.03774,7.41667,0.24719,12,12,89,0.14607,0.21348,0.10112,0.07865,0.0,0.0,0.02247,942250.66038,4.44006,4.72383,7329.0,3.055,3.055,3.54942,3.54942,5.35235,5.50879,0.29412,9.42072,1306.0913,0.06742,0.75281,0.13483,0.0,0.10112,0.0,0.01124,0.0,0.03371,0.0,0.03371,1.5,2.57143,1.83333,14.11765,1.26353,5.79167,10.66667,0.74611,1.47222,0.0,0.0,0.45455,0.25758,0.09091,0.12121,0.09091,0.68056,0.17332,0.64015,0.0,0.68056,0.17332,0.76287,0.13405,0.8192,0.07877,0.15094,0.22642,0.67925,"[3, 3, 4, 3]",293
0.03518,0.08543,0.59296,81.94139,0.40704,1.25,2.26271,5.68571,0.20101,28,35,199,0.18593,0.27136,0.0804,0.04523,0.00503,0.0,0.03015,700992.66102,4.38036,4.40381,9471.54286,2.88786,2.88334,3.07897,3.07897,5.24545,5.25493,0.74,11.44134,702.42733,0.0871,0.6135,0.13065,0.0,0.05528,0.0,0.0603,0.0,0.0804,0.0,0.03015,2.25,2.29412,2.27273,12.17021,1.26449,5.6,7.88571,0.76209,1.45679,0.17647,0.88235,0.11765,0.13445,0.14706,0.14286,0.14706,0.67637,0.1371,0.64399,0.15042,0.74674,0.08702,0.77896,0.14446,0.86385,0.14781,0.29661,0.41525,0.68644,"[3, 3, 4, 3]",294
0.02532,0.01266,0.56962,100.71037,0.43038,1.0,1.88889,8.77778,0.29114,9,9,79,0.16456,0.24051,0.11392,0.10127,0.0,0.0,0.01266,293529.57778,3.76509,4.00016,2615.55556,1.773,1.697,2.28678,2.28678,4.95453,5.1231,0.0,9.23935,1265.08473,0.07595,0.75949,0.13924,0.01266,0.10127,0.0,0.0,0.0,0.01266,0.0,0.02532,0.0,1.0,2.46154,19.54545,1.36302,5.88889,14.88889,0.90466,1.32353,0.375,1.5,0.25,0.44444,0.0,0.16667,0.0,0.62202,0.10128,0.63578,0.0,0.62202,0.10128,0.73636,0.11957,0.77206,0.12917,0.06667,0.35556,0.75556,"[3, 3, 3, 3]",295
0.01619,0.09717,0.57895,73.75043,0.42105,1.17857,2.40559,7.48485,0.21457,28,33,247,0.14575,0.25101,0.08502,0.05668,0.0,0.0,0.02834,844383.32867,4.46785,4.5275,13385.93333,2.85277,2.86622,3.0211,2.97719,5.32263,5.32762,0.35849,11.61665,787.83924,0.07155,0.68581,0.14575,0.0,0.06478,0.00405,0.06478,0.00405,0.07287,0.0,0.02024,5.33333,2.69565,1.23913,10.94643,1.48066,5.75758,14.09091,0.0,1.375,0.09375,0.375,0.5,0.20833,0.40625,0.19886,0.34375,0.6857,0.21768,0.66632,0.27309,0.77284,0.09194,0.79954,0.16603,0.86718,0.17025,0.21678,0.44755,0.72727,"[3, 4, 4, 3]",296
0.03529,0.05882,0.58824,71.57412,0.41176,1.0625,2.46,5.0,0.30588,16,17,85,0.14118,0.18824,0.07059,0.04706,0.0,0.0,0.01176,282266.22,3.9023,3.91266,5677.52941,2.64976,2.64665,2.90759,2.90759,5.00839,4.99936,0.13333,9.0607,1688.24156,0.03529,0.82353,0.11765,0.0,0.05882,0.0,0.04706,0.0,0.05882,0.0,0.02353,0.0,2.6,2.05556,12.53333,1.16779,5.38235,5.94118,0.73934,1.42857,0.0,0.0,0.0625,0.04412,0.0625,0.01471,0.0625,0.61219,0.10522,0.56303,0.0,0.64763,0.08319,0.70109,0.12312,0.75663,0.13287,0.34,0.36,0.7,"[3, 3, 3, 3]",297
0.05172,0.01724,0.62069,85.73527,0.37931,1.28571,2.22222,6.44444,0.36207,21,27,174,0.06897,0.18966,0.05172,0.04023,0.00575,0.0,0.00575,452094.36111,3.87799,4.04218,10003.65385,2.34265,2.43285,2.588,2.69552,4.94505,5.07686,0.31034,11.16821,640.15693,0.046,0.6688,0.10345,0.0,0.04023,0.0,0.04023,0.0,0.03448,0.0,0.02299,2.0,1.0,1.71739,10.46429,1.40714,5.77778,9.0,0.87564,1.63636,0.03846,0.38462,0.15385,0.11111,0.19231,0.19088,0.11538,0.58029,0.14834,0.57046,0.15841,0.68878,0.09333,0.72475,0.12744,0.84578,0.09844,0.05556,0.19444,0.61111,"[3, 3, 5, 3]",298
0.0618,0.02247,0.48876,97.44495,0.51124,1.0,2.05747,7.73913,0.23596,23,23,178,0.19101,0.16854,0.01685,0.00562,0.0,0.0,0.01124,447848.73563,4.28595,4.31906,2671.91304,2.48917,2.48917,2.76257,2.76257,5.45525,5.49983,0.11538,13.32001,538.49336,0.12152,0.45063,0.10112,0.02809,0.01124,0.0,0.0618,0.0,0.00562,0.0,0.00562,5.33333,1.0,1.94872,8.35714,1.4269,6.02174,10.0,0.81052,0.95604,0.68182,2.81818,1.36364,0.83794,0.81818,0.54941,0.63636,0.81448,0.06295,0.78011,0.0,0.81448,0.06295,0.86567,0.0505,0.91867,0.04848,0.16092,0.63218,1.04598,"[2, 2, 4, 2]",299
0.0155,0.06977,0.73643,75.36694,0.26357,1.1875,2.29474,6.78947,0.44961,16,19,129,0.05426,0.20155,0.04651,0.04651,0.0,0.0,0.0,566119.87368,3.86772,4.81429,50349.94737,2.39479,2.39479,3.29037,3.29037,4.69178,5.37873,0.0,10.84393,545.84217,0.04,0.64367,0.11628,0.03101,0.04651,0.0,0.03876,0.0155,0.03876,0.0,0.0,8.5,4.44444,2.88372,12.72727,1.31106,5.13158,9.73684,1.14368,2.79412,0.0,0.16667,0.16667,0.19298,0.27778,0.36257,0.11111,0.60864,0.14756,0.5676,0.05145,0.68153,0.11092,0.72058,0.14141,0.79297,0.14825,0.13684,0.17895,0.35789,"[4, 2, 4, 4]",300
0.05419,0.02956,0.62069,77.11424,0.37931,1.0,2.34127,7.0,0.30542,29,29,203,0.17734,0.23153,0.02463,0.02463,0.0,0.0,0.0,252542.86508,4.1302,4.16873,7850.93103,1.95748,1.64072,1.99238,1.79679,4.83923,4.87151,0.2619,10.70749,852.49159,0.03894,0.7476,0.05419,0.0,0.02463,0.0,0.02463,0.0,0.0197,0.0,0.00985,4.22222,3.75,1.73585,10.25,1.21979,5.2931,9.17241,0.79863,1.63636,0.10714,0.25,0.17857,0.14532,0.35714,0.14286,0.25,0.67725,0.17653,0.6316,0.0,0.67725,0.17653,0.77374,0.13889,0.83549,0.13122,0.18254,0.4127,0.61111,"[3, 2, 4, 3]",301
0.03756,0.03756,0.56808,89.19305,0.43192,1.04,2.19008,8.19231,0.23474,25,26,213,0.15493,0.25822,0.13615,0.12676,0.00469,0.0,0.00469,124794.91736,3.98405,4.19617,3058.5,1.74727,1.52958,2.40027,2.19708,5.01198,5.14128,0.15556,10.93973,998.94996,0.06149,0.6993,0.1831,0.0,0.12676,0.00939,0.04225,0.00939,0.02817,0.0,0.00469,5.2,2.5,2.4,14.68889,1.4264,6.21154,13.69231,0.84878,1.31522,0.12,0.84,0.28,0.12923,0.4,0.19692,0.28,0.72667,0.11937,0.67615,0.0,0.73962,0.11022,0.79521,0.1049,0.85134,0.10861,0.10744,0.33884,0.76033,"[3, 1, 5, 3]",302
0.0375,0.05,0.55,69.485,0.45,1.0,2.52273,10.0,0.225,8,8,80,0.1125,0.2375,0.1375,0.1125,0.0,0.0,0.025,292352.43182,4.27891,4.13984,1065.5,1.924,1.82675,1.86963,1.86963,5.35812,5.33681,0.61538,10.03066,717.31853,0.05,0.6125,0.15,0.0,0.1125,0.0,0.025,0.0,0.0375,0.0,0.0125,2.66667,3.0,2.05556,10.53846,1.27746,5.1875,17.125,0.77593,1.22222,1.0,4.0,0.57143,0.57143,0.85714,0.57143,0.71429,0.84181,0.03993,0.82042,0.0,0.84181,0.03993,0.8799,0.04695,0.89061,0.04863,0.09091,0.27273,0.81818,"[3, 3, 3, 3]",303
0.02532,0.02532,0.5443,90.55052,0.4557,1.22222,2.18605,7.18182,0.29114,9,11,79,0.13924,0.20253,0.03797,0.03797,0.0,0.0,0.0,113991.72093,4.16598,4.02091,14089.1,2.9156,3.07191,2.6633,2.85891,5.29122,5.20365,0.13333,10.29398,533.70762,0.06329,0.56962,0.05063,0.0,0.03797,0.0,0.0,0.0,0.0,0.0,0.01266,8.0,5.0,1.65,15.53333,1.31667,5.27273,9.63636,0.95572,1.19444,0.4,3.8,0.6,0.47273,0.7,0.4,0.6,0.75905,0.10287,0.7679,0.00924,0.80132,0.11,0.84145,0.08312,0.86723,0.0871,0.2093,0.23256,0.83721,"[3, 3, 4, 3]",304
0.02878,0.02158,0.59712,98.33294,0.40288,1.16667,2.06024,4.96429,0.35971,24,28,139,0.09353,0.18705,0.05755,0.05755,0.0,0.0,0.0,263879.59036,4.30516,4.66653,13597.53846,3.02631,3.14521,3.82438,3.84268,5.22336,5.44102,0.3913,11.18912,626.41971,0.0345,0.578,0.08633,0.0,0.05755,0.0,0.02878,0.0,0.02878,0.0,0.0,5.75,5.0,1.20833,11.76923,1.13839,4.83929,5.75,0.96952,1.48214,0.07407,0.44444,0.37037,0.11905,0.37037,0.17989,0.25926,0.5655,0.14355,0.54797,0.08765,0.61977,0.13838,0.70911,0.10057,0.8242,0.11612,0.14458,0.22892,0.6747,"[3, 3, 4, 3]",305
0.0211,0.07173,0.58228,87.1601,0.41772,1.18182,2.24638,9.11538,0.22785,22,26,237,0.08861,0.2616,0.09283,0.07595,0.0,0.0,0.01266,637639.94203,4.14543,4.11758,1235.5,2.40723,2.30873,2.29685,2.19704,5.23745,5.18197,0.24,12.04562,651.67513,0.04377,0.69203,0.11392,0.0,0.07595,0.00422,0.0211,0.00422,0.01266,0.0,0.01266,11.0,1.8,1.55814,10.2549,1.4907,6.13462,15.38462,0.80603,1.39394,0.2,0.64,0.64,0.33231,0.56,0.40923,0.48,0.71399,0.12312,0.66724,0.18103,0.7677,0.06947,0.79755,0.09591,0.87067,0.07463,0.24638,0.23188,0.71739,"[3, 1, 5, 3]",306
0.02878,0.04317,0.58993,75.32677,0.41007,1.15,2.45122,6.04348,0.30216,20,23,139,0.1223,0.21583,0.07194,0.06475,0.0,0.0,0.00719,161856.80488,4.39423,4.37865,8371.04348,3.28865,3.28865,3.43904,3.43904,5.39531,5.37383,0.68966,10.70548,700.60099,0.0475,0.6695,0.08633,0.0,0.06475,0.0,0.02158,0.0,0.01439,0.0,0.0,3.75,3.5,2.375,13.08,1.25737,5.21739,7.82609,0.89776,1.4386,0.04545,0.72727,0.13636,0.14229,0.13636,0.21739,0.09091,0.53168,0.27233,0.5469,0.04701,0.64753,0.25023,0.7166,0.21151,0.80382,0.18974,0.5122,0.43902,0.69512,"[3, 3, 4, 3]",307
0.07027,0.08649,0.64324,74.35171,0.35676,1.0,2.27731,8.80952,0.24865,21,21,185,0.12973,0.23784,0.02703,0.02162,0.0,0.0,0.00541,200100.7479,4.02854,4.21571,12646.04762,2.21948,2.21948,2.29248,2.29248,4.90028,5.06167,0.33333,11.40188,660.71862,0.09709,0.67012,0.04865,0.0,0.02162,0.0,0.01081,0.0,0.01622,0.01081,0.00541,5.33333,1.91667,2.0625,11.84211,1.40629,6.07143,11.95238,0.80871,1.80303,0.5,2.45,0.5,0.4381,0.45,0.28095,0.45,0.73268,0.11611,0.71507,0.0,0.73268,0.11611,0.8237,0.09784,0.87639,0.08637,0.2521,0.41176,0.55462,"[3, 1, 2, 2]",308
0.04969,0.04969,0.55901,84.61571,0.44099,1.35294,2.27778,7.0,0.25466,17,23,161,0.21739,0.20497,0.06211,0.01863,0.00621,0.00621,0.02484,353828.14444,3.93931,3.97363,18025.78261,2.12604,2.09339,2.17096,2.17096,5.09112,5.09875,0.42857,11.54347,579.29179,0.105,0.59823,0.06832,0.01863,0.01863,0.0,0.03106,0.0,0.01863,0.0,0.0,3.0,2.625,3.08571,12.0,1.35738,6.23913,11.6087,1.03967,1.26761,0.27273,1.95455,0.77273,0.40316,0.45455,0.33202,0.40909,0.63261,0.23411,0.62454,0.17321,0.73501,0.24266,0.77103,0.16955,0.85779,0.11074,0.2,0.46667,0.78889,"[4, 2, 5, 4]",309
0.0355,0.04734,0.52663,95.70477,0.47337,1.15,2.07865,7.34783,0.2071,20,23,169,0.2071,0.23669,0.06509,0.05325,0.0,0.0,0.01183,177566.61798,4.20069,4.18639,8915.5,2.0215,2.06474,2.47814,2.60326,5.18514,5.12814,0.23529,10.93104,710.13889,0.09743,0.66771,0.11243,0.00592,0.05917,0.0,0.04142,0.00592,0.0355,0.0,0.00592,0.75,3.125,2.07143,12.91429,1.39556,6.54348,11.17391,0.82729,1.1125,0.04545,0.31818,0.40909,0.3083,0.0,0.16601,0.0,0.68552,0.14712,0.68641,0.18622,0.74923,0.08747,0.80687,0.10392,0.87087,0.06376,0.1573,0.25843,0.89888,"[3, 3, 4, 3]",310
0.05303,0.05303,0.57576,61.64761,0.42424,1.14286,2.67105,8.25,0.25758,14,16,132,0.17424,0.21212,0.06818,0.06818,0.0,0.0,0.0,221989.14474,4.11929,4.21959,6249.375,1.67344,1.67344,2.04381,2.04381,5.17061,5.23359,0.47826,10.3041,746.44202,0.02909,0.74515,0.16667,0.0,0.07576,0.0,0.07576,0.0,0.04545,0.0,0.01515,3.42857,3.0,2.37931,11.59091,1.61138,5.5,15.9375,0.71216,1.35714,0.26667,0.73333,0.26667,0.23333,0.26667,0.25833,0.26667,0.69362,0.1277,0.6888,0.0707,0.75674,0.11211,0.80253,0.10749,0.84159,0.11112,0.07895,0.72368,0.73684,"[4, 3, 4, 5]",311
0.01224,0.08163,0.55102,76.29502,0.44898,1.42105,2.40741,9.07407,0.23265,19,27,245,0.20816,0.22449,0.07755,0.06122,0.0,0.0,0.00816,277021.35556,4.78976,4.62489,9617.25926,3.57033,3.57033,3.52811,3.52811,5.51833,5.36945,0.35185,12.14451,651.59075,0.04034,0.67068,0.14694,0.0,0.06531,0.0,0.07347,0.0,0.06122,0.0,0.01224,2.33333,2.35,2.25,12.97917,1.66906,6.24074,16.85185,0.78882,1.22727,0.11538,0.96154,0.76923,0.50427,0.57692,0.46154,0.42308,0.74096,0.16788,0.69354,0.16279,0.81257,0.1672,0.81286,0.15899,0.87842,0.15896,0.31111,0.38519,0.81481,"[4, 3, 4, 4]",312
0.1,0.075,0.575,62.29333,0.425,1.33333,2.63043,6.66667,0.2125,9,12,80,0.1625,0.1875,0.05,0.05,0.0,0.0,0.0,822063.82609,4.5233,4.3303,10830.66667,3.28208,3.28208,3.00325,3.00325,5.34566,5.20746,0.33333,9.08162,1217.97759,0.0125,0.8,0.15,0.0,0.0625,0.0,0.075,0.0,0.05,0.0,0.0375,5.14286,2.2,2.70588,9.92308,1.26546,5.625,8.91667,0.76629,1.35294,0.0,0.0,0.0,0.10606,0.09091,0.13636,0.0,0.6649,0.14573,0.64599,0.05567,0.76169,0.15595,0.77538,0.15106,0.81273,0.1515,0.19565,0.58696,0.73913,"[4, 3, 5, 4]",313
0.04082,0.03571,0.53061,84.64057,0.46939,1.14286,2.29808,6.125,0.23469,28,32,196,0.20918,0.21939,0.06633,0.03571,0.0,0.0,0.03061,304893.20192,3.359,3.54723,3833.58065,1.19297,1.35609,1.6561,1.80191,4.94196,5.02363,0.4,12.27393,651.86032,0.06227,0.59155,0.11735,0.0102,0.03571,0.0,0.06122,0.0102,0.04592,0.0,0.0,0.0,1.66667,2.42857,13.48485,1.14079,5.79688,7.5625,0.94057,1.13043,0.22581,0.87097,0.48387,0.34274,0.25806,0.17339,0.22581,0.73554,0.12224,0.72054,0.10397,0.76717,0.10851,0.83663,0.08834,0.92416,0.05243,0.17308,0.40385,0.88462,"[3, 2, 4, 2]",314
0.06383,0.0,0.65957,80.68417,0.34043,1.0,2.29032,7.83333,0.42553,6,6,47,0.0,0.17021,0.17021,0.17021,0.0,0.0,0.0,520542.64516,1.83845,2.48271,0.0,0.0,0.0,0.0,0.0,3.67987,4.09302,0.0,8.59953,947.52212,0.0,0.7234,0.17021,0.0,0.17021,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42857,5.33333,1.46149,4.91667,12.66667,1.13902,1.9375,0.0,0.0,0.0,0.0,0.2,0.06667,0.2,0.47161,0.19884,0.44162,0.0,0.47161,0.19884,0.57527,0.1572,0.60532,0.14438,0.25806,0.22581,0.51613,"[2, 2, 2, 3]",315
