adjective_ratio,adverbs,content_words,flesch,function_words,sentences_per_paragraph,syllables_per_content_word,words_per_sentence,noun_ratio,paragraphs,sentences,words,pronoun_ratio,verbs,logic_operators,and_ratio,if_ratio,or_ratio,negation_ratio,cw_freq,cw_freq_brwac,cw_freq_bra,min_cw_freq,min_cw_freq_brwac,min_freq_brwac,min_cw_freq_bra,min_freq_bra,freq_brwac,freq_bra,hypernyms_verbs,brunet,honore,personal_pronouns,ttr,conn_ratio,add_neg_conn_ratio,add_pos_conn_ratio,cau_neg_conn_ratio,cau_pos_conn_ratio,log_neg_conn_ratio,log_pos_conn_ratio,tmp_neg_conn_ratio,tmp_pos_conn_ratio,adjectives_ambiguity,adverbs_ambiguity,nouns_ambiguity,verbs_ambiguity,yngve,frazier,dep_distance,cross_entropy,content_density,adjacent_refs,anaphoric_refs,adj_arg_ovl,arg_ovl,adj_stem_ovl,stem_ovl,adj_cw_ovl,lsa_adj_mean,lsa_adj_std,lsa_all_mean,lsa_all_std,lsa_paragraph_mean,lsa_paragraph_std,lsa_givenness_mean,lsa_givenness_std,lsa_span_mean,lsa_span_std,negative_words,positive_words,ratio_function_to_content_words,grade,index_text
0.06383,0.04255,0.48936,105.03389,0.51064,1.0,2.0,10.44444,0.23404,9,9,94,0.18085,0.14894,0.14894,0.1383,0.0,0.0,0.01064,209736.91304,3.29011,3.80085,3116.55556,1.02789,1.02789,1.87611,1.87611,4.99529,5.23931,0.2,9.90857,887.90753,0.08511,0.67021,0.18085,0.0,0.1383,0.0,0.02128,0.0,0.04255,0.0,0.02128,3.4,4.0,2.92857,12.81818,1.44586,5.94444,18.44444,0.99413,0.95833,0.375,0.75,0.625,0.36111,0.25,0.11111,0.25,0.76403,0.0253,0.76097,0.0,0.76403,0.0253,0.83063,0.04986,0.84671,0.05253,0.15217,0.32609,1.04348,"[2, 1, 3, 2]",557
0.04734,0.04142,0.49704,84.12282,0.50296,1.05556,2.34524,8.89474,0.15976,18,19,169,0.19527,0.24852,0.08876,0.07101,0.00592,0.0,0.00592,131747.70238,4.72082,4.49776,27965.55556,3.70083,3.75842,3.4845,3.57853,5.62269,5.50921,0.36842,11.10556,779.76035,0.085,0.63114,0.13609,0.00592,0.07101,0.0,0.01775,0.00592,0.05325,0.0,0.04142,2.75,5.28571,3.51852,13.31579,1.34612,6.39474,16.73684,0.69431,0.98824,0.11111,0.72222,0.44444,0.26316,0.38889,0.26901,0.33333,0.78001,0.07808,0.72884,0.0,0.79279,0.07384,0.83187,0.0954,0.88941,0.0767,0.10714,0.22619,1.0119,"[3, 3, 5, 3]",558
0.04286,0.05714,0.58095,81.18043,0.41905,1.0,2.29508,8.4,0.22381,25,25,210,0.1,0.25714,0.0619,0.05714,0.0,0.0,0.00476,325913.2541,4.48476,4.45306,5806.68,2.1184,1.92724,2.44404,2.25796,5.37829,5.35713,0.38776,11.10564,812.77675,0.03748,0.69396,0.10952,0.00952,0.0619,0.0,0.02857,0.0,0.02381,0.0,0.01905,4.5,4.08333,1.95349,10.27083,1.30937,5.82,13.68,0.79235,1.38636,0.16667,0.54167,0.25,0.15667,0.45833,0.25,0.25,0.71413,0.2058,0.62757,0.0,0.71413,0.2058,0.76825,0.21729,0.82828,0.19889,0.15574,0.54098,0.72131,"[3, 2, 4, 3]",559
0.02857,0.05714,0.50476,86.91722,0.49524,1.72727,2.33962,5.52632,0.2,11,19,105,0.25714,0.21905,0.05714,0.04762,0.0,0.0,0.00952,807050.13208,4.31664,4.36558,18450.27778,3.07489,3.20511,3.12311,3.28705,5.33688,5.36287,0.55,9.85227,879.81181,0.11,0.715,0.11429,0.00952,0.05714,0.0,0.05714,0.0,0.05714,0.0,0.00952,0.5,1.6,2.17647,8.95,1.22682,5.63158,7.26316,1.31668,1.01923,0.05556,0.55556,0.22222,0.16374,0.22222,0.07602,0.16667,0.52615,0.26077,0.49922,0.25745,0.78818,0.07963,0.6807,0.22765,0.74233,0.21192,0.0566,0.32075,0.98113,"[3, 1, 4, 3]",560
0.0,0.14583,0.58333,91.041,0.41667,1.0,2.14286,9.6,0.20833,5,5,48,0.16667,0.22917,0.0625,0.0625,0.0,0.0,0.0,491405.96429,4.67611,4.91821,16440.4,1.642,1.4424,2.349,2.349,5.29817,5.46358,0.0,9.88929,310.383,0.14583,0.5,0.14583,0.0,0.0625,0.0,0.04167,0.0,0.08333,0.0,0.04167,0.0,3.75,2.2,14.33333,1.39192,6.0,13.2,0.83529,1.4,0.0,0.0,1.5,1.4,2.25,1.7,2.25,0.84157,0.09473,0.81703,0.0,0.84157,0.09473,0.86877,0.04762,0.88548,0.04266,0.17857,0.10714,0.71429,"[3, 3, 3, 2]",561
0.10526,0.09211,0.59211,96.41047,0.40789,1.0,2.13333,7.6,0.25,10,10,76,0.11842,0.14474,0.07895,0.07895,0.0,0.0,0.0,83650.64444,4.07622,4.06787,2068.1,2.2877,2.2877,2.2318,2.2318,5.23941,5.2238,0.0,9.99951,540.73391,0.06579,0.60526,0.15789,0.0,0.07895,0.0,0.02632,0.0,0.05263,0.0,0.05263,5.14286,5.28571,1.35714,11.3,1.14028,5.5,10.0,0.93873,1.45161,0.0,0.0,0.33333,0.35556,0.66667,0.44444,0.44444,0.73571,0.13326,0.6634,0.0,0.73571,0.13326,0.77175,0.11398,0.83287,0.12846,0.13333,0.31111,0.68889,"[3, 2, 4, 3]",562
0.02542,0.02542,0.52542,115.16632,0.47458,1.0,1.80645,7.375,0.34746,16,16,118,0.11017,0.12712,0.13559,0.12712,0.0,0.0,0.00847,338831.37097,3.38802,3.88644,6210.125,1.50212,1.50212,2.016,2.016,5.09064,5.33888,0.125,11.73708,474.80629,0.05737,0.50263,0.16949,0.0,0.12712,0.0,0.04237,0.0,0.01695,0.0,0.0,4.0,3.66667,1.26471,10.66667,1.22507,6.09375,12.9375,1.10156,1.10714,0.2,0.66667,0.26667,0.3,0.33333,0.3,0.33333,0.49825,0.16183,0.50966,0.0,0.49825,0.16183,0.6532,0.16933,0.75234,0.17704,0.24194,0.06452,0.90323,"[2, 2, 4, 2]",563
0.01058,0.07937,0.49206,96.84318,0.50794,1.26667,2.07527,9.94737,0.1746,15,19,189,0.21693,0.22751,0.07407,0.0582,0.0,0.0,0.01058,687665.52688,4.57834,4.42874,68636.26316,3.65605,3.57916,3.43516,3.43516,5.53798,5.45406,0.17073,11.56204,676.24307,0.08544,0.64656,0.13228,0.01587,0.0582,0.0,0.03175,0.0,0.02646,0.0,0.02646,2.5,3.13333,2.11111,11.36585,1.70058,6.0,21.89474,0.90208,0.96875,0.11111,0.22222,0.77778,0.56725,0.5,0.33333,0.38889,0.55883,0.23231,0.58869,0.04163,0.73005,0.20125,0.72626,0.22281,0.83401,0.2145,0.12903,0.56989,1.03226,"[4, 3, 5, 4]",564
0.01212,0.10909,0.58182,78.02174,0.41818,1.0,2.29167,9.16667,0.1697,18,18,165,0.17576,0.29091,0.09697,0.06667,0.0,0.0,0.02424,353978.46875,4.4345,4.21421,2905.5,2.24556,2.02972,2.17394,1.97544,5.24771,5.09137,0.48837,11.4112,598.0487,0.09197,0.62924,0.1697,0.0,0.06667,0.0,0.06667,0.0,0.06667,0.00606,0.0303,4.5,3.16667,2.79167,10.375,1.51317,6.22222,15.05556,0.72411,1.3913,0.11765,0.70588,0.52941,0.28105,0.76471,0.45098,0.70588,0.81494,0.17365,0.75453,0.0,0.81494,0.17365,0.84538,0.17751,0.88743,0.18677,0.19792,0.28125,0.71875,"[3, 2, 4, 3]",566
0.0,0.06993,0.83916,83.82796,0.16084,1.1875,1.975,7.52632,0.71329,16,19,143,0.01399,0.05594,0.04895,0.03497,0.0,0.0,0.00699,2962222.01667,3.15794,5.18712,11373.89474,1.54632,1.54632,2.91589,2.91589,3.74755,5.45543,0.0,10.56664,700.48421,0.00159,0.67614,0.13986,0.00699,0.05594,0.0,0.05594,0.0,0.06294,0.0,0.04196,0.0,3.0,1.21687,15.75,1.69547,5.5,13.05263,1.507,5.21739,0.0,0.0,0.5,0.26901,0.55556,0.36257,0.55556,0.68684,0.13983,0.66364,0.01649,0.74781,0.13109,0.78626,0.14726,0.83657,0.15184,0.0,0.0,0.19167,"[4, 4, 4, 3]",567
0.04167,0.04167,0.55682,75.42716,0.44318,1.14286,2.48299,8.25,0.22348,28,32,264,0.15909,0.25,0.07197,0.06439,0.00379,0.0,0.00379,204090.51701,4.17628,4.22218,10178.46875,2.54022,2.54022,2.38366,2.37644,5.29403,5.30335,0.27586,11.49584,859.09282,0.05558,0.67794,0.13636,0.0,0.07197,0.0,0.06439,0.0,0.04924,0.0,0.01515,4.375,2.63636,2.06,12.45,1.43321,6.21875,13.34375,0.76817,1.25641,0.12903,0.64516,0.25806,0.14113,0.25806,0.13911,0.25806,0.68585,0.19106,0.66182,0.14683,0.74213,0.1693,0.79069,0.17116,0.85641,0.15257,0.14966,0.57823,0.79592,"[3, 2, 5, 3]",568
0.03106,0.0559,0.60248,80.01477,0.39752,1.05882,2.24742,8.94444,0.29814,17,18,161,0.1118,0.21739,0.08075,0.07453,0.0,0.0,0.00621,524385.35052,3.76325,4.09063,13233.83333,1.38511,1.38511,2.12889,2.12889,4.94973,5.13463,0.4,11.03576,942.91651,0.095,0.63226,0.12422,0.00621,0.08075,0.0,0.02484,0.0,0.03106,0.0,0.01863,4.0,1.57143,1.95122,11.36667,1.67769,5.86111,16.61111,1.07686,1.51562,0.82353,3.11765,0.58824,0.63399,0.47059,0.41176,0.35294,0.75962,0.08656,0.70294,0.0,0.77125,0.0938,0.81867,0.07366,0.87364,0.0642,0.13402,0.35052,0.65979,"[3, 3, 4, 3]",569
0.08333,0.05556,0.625,72.85,0.375,1.0,2.2,9.0,0.33333,8,8,72,0.19444,0.15278,0.02778,0.0,0.0,0.0,0.01389,219842.86667,4.30171,4.51547,4560.625,1.63225,1.63225,2.53912,2.53912,5.13361,5.27824,0.22222,10.14898,423.05907,0.05556,0.56944,0.01389,0.0,0.0,0.0,0.0,0.0,0.01389,0.0,0.01389,2.33333,4.0,3.0,6.81818,1.31815,5.6875,13.75,0.83834,1.66667,1.28571,4.28571,0.85714,0.78571,1.0,0.82143,1.0,0.75496,0.15841,0.76611,0.0,0.75496,0.15841,0.84797,0.10701,0.86006,0.10039,0.08889,0.33333,0.6,"[3, 2, 4, 3]",570
0.09483,0.01724,0.66379,76.74044,0.33621,1.0,2.33766,6.44444,0.34483,18,18,116,0.18103,0.2069,0.03448,0.02586,0.0,0.0,0.00862,420614.02597,3.46591,3.63755,2376.61111,1.08433,1.08433,1.40433,1.40433,4.5362,4.67706,0.09524,10.34679,664.21692,0.04529,0.68765,0.05172,0.0,0.02586,0.0,0.02586,0.0,0.00862,0.0,0.0,2.125,1.5,2.73684,17.22222,1.06486,5.16667,8.77778,0.8877,1.97436,0.23529,0.47059,0.41176,0.28758,0.29412,0.2549,0.17647,0.62892,0.16798,0.62676,0.0,0.62892,0.16798,0.76402,0.09664,0.84961,0.06689,0.15584,0.22078,0.50649,"[3, 3, 5, 3]",571
0.04098,0.07377,0.57377,94.77923,0.42623,1.06667,2.12857,7.625,0.2459,15,16,122,0.12295,0.21311,0.08197,0.05738,0.0,0.0,0.02459,308840.68571,4.62059,4.6447,5981.6875,3.09581,3.09581,3.51837,3.51837,5.5277,5.55155,0.4,11.30235,525.76268,0.03,0.54609,0.09836,0.0,0.05738,0.0,0.0082,0.0,0.0082,0.0,0.03279,3.6,1.875,1.64286,11.32,1.24097,5.75,10.4375,0.69534,1.34615,0.06667,0.73333,0.4,0.31667,0.4,0.36667,0.33333,0.75709,0.13277,0.73184,0.0,0.78929,0.1071,0.82801,0.10982,0.87567,0.10386,0.07143,0.22857,0.74286,"[3, 3, 4, 3]",572
0.02752,0.07339,0.54128,78.46851,0.45872,1.15385,2.38983,7.26667,0.22018,13,15,109,0.10092,0.22018,0.11009,0.06422,0.01835,0.0,0.02752,382231.79661,4.39886,4.33786,8965.42857,2.16771,2.44413,2.47786,2.709,5.49357,5.43926,0.26087,10.9562,500.86735,0.067,0.555,0.18349,0.02752,0.07339,0.0,0.08257,0.0,0.08257,0.0,0.01835,3.66667,2.33333,2.42105,9.26087,1.37429,5.53333,12.0,0.78543,1.18,0.28571,1.42857,0.07143,0.24762,0.21429,0.24762,0.14286,0.74882,0.10543,0.7412,0.09303,0.80389,0.0597,0.83347,0.10168,0.87162,0.09374,0.13559,0.25424,0.84746,"[4, 1, 4, 3]",573
0.01423,0.09964,0.60498,84.83252,0.39502,1.92,2.20588,5.85417,0.28114,25,48,281,0.12811,0.20996,0.05338,0.02847,0.0,0.0,0.01779,311512.19412,4.31027,4.43425,34462.04167,2.82619,2.65817,3.3161,3.19792,5.09175,5.16494,0.11364,11.75042,648.69238,0.04912,0.71319,0.11744,0.00712,0.03559,0.0,0.0605,0.0,0.05694,0.0,0.02491,5.5,2.65385,1.73684,11.94118,1.67603,6.48958,9.08333,0.97728,1.53153,0.0,0.06383,0.17021,0.12766,0.21277,0.16755,0.19149,0.68666,0.1437,0.67435,0.17115,0.84665,0.05165,0.80276,0.11655,0.89183,0.09965,0.12941,0.28824,0.65294,"[3, 3, 4, 3]",574
0.10884,0.01361,0.68027,81.56578,0.31973,1.0,2.24,7.73684,0.38095,19,19,147,0.04762,0.17687,0.10204,0.09524,0.0,0.0,0.0068,183306.48,3.30173,3.49248,139.73684,1.18505,1.18505,1.27132,1.27132,4.49941,4.61846,0.65217,11.10148,899.43669,0.0075,0.59687,0.12925,0.01361,0.09524,0.0,0.0068,0.0,0.02041,0.0,0.01361,0.92308,3.0,1.20513,6.43478,1.28583,5.0,16.05263,0.90624,2.12766,0.0,0.0,0.38889,0.20468,0.94444,0.61404,0.88889,0.65429,0.12535,0.60875,0.0,0.65429,0.12535,0.72786,0.12735,0.82265,0.12165,0.08,0.37,0.47,"[2, 2, 3, 3]",575
0.02941,0.14706,0.58824,79.34671,0.41176,1.1,2.18333,9.27273,0.17647,10,11,102,0.21569,0.23529,0.07843,0.02941,0.0,0.0,0.03922,547757.6,4.88772,4.66068,19174.27273,3.14455,3.14455,2.85927,2.85927,5.52849,5.33891,0.41667,9.81345,803.44007,0.07,0.70667,0.10784,0.0,0.02941,0.0,0.06863,0.0,0.05882,0.0,0.03922,6.5,3.07143,2.64706,11.91667,1.59861,6.27273,20.45455,0.80755,1.42857,0.2,0.6,0.3,0.18182,1.1,0.4,0.9,0.69896,0.25105,0.64453,0.0,0.76421,0.2168,0.7625,0.22165,0.78836,0.21766,0.4,0.31667,0.7,"[3, 2, 4, 3]",576
0.01786,0.02679,0.57143,77.6886,0.42857,1.0,2.375,8.61538,0.25893,13,13,112,0.125,0.26786,0.08036,0.08036,0.0,0.0,0.0,72904.875,4.36037,4.11627,748.46154,2.59569,2.59569,2.44123,2.44123,5.3282,5.17839,0.35714,9.87278,780.65448,0.01385,0.71846,0.11607,0.00893,0.08036,0.0,0.00893,0.0,0.00893,0.0,0.01786,7.0,5.0,2.58333,15.0,1.35367,6.23077,12.0,0.73936,1.33333,0.16667,0.58333,0.25,0.14103,0.58333,0.35897,0.33333,0.73983,0.14804,0.72158,0.0,0.73983,0.14804,0.81254,0.1432,0.85345,0.1529,0.125,0.42188,0.75,"[3, 3, 4, 3]",577
0.03846,0.10256,0.65385,82.7691,0.34615,1.0,2.15686,8.66667,0.25641,9,9,78,0.08974,0.25641,0.03846,0.02564,0.0,0.0,0.01282,409399.66667,4.08476,4.15776,856.66667,1.44122,1.44122,1.43856,1.43856,4.99747,5.00624,0.375,9.29452,844.16528,0.02564,0.74359,0.16667,0.05128,0.02564,0.0,0.05128,0.01282,0.03846,0.0,0.03846,1.0,2.83333,1.4,9.29412,1.48379,5.88889,13.44444,0.84298,1.88889,0.0,0.625,0.125,0.08333,1.0,0.66667,1.0,0.72843,0.12594,0.72122,0.0,0.72843,0.12594,0.79011,0.12376,0.81705,0.12009,0.13725,0.15686,0.52941,"[3, 1, 3, 3]",578
0.08403,0.08403,0.57143,69.63292,0.42857,1.08333,2.39706,9.15385,0.19328,12,13,119,0.12605,0.21008,0.02521,0.02521,0.0,0.0,0.0,224595.08824,4.72579,4.67959,8654.69231,3.16269,3.06877,3.55077,3.55077,5.49218,5.48041,0.20833,10.31783,665.90465,0.0725,0.6485,0.10924,0.0,0.03361,0.0,0.06723,0.0,0.05882,0.0,0.01681,3.6,4.0,2.09091,10.32,1.50773,5.84615,12.84615,0.53944,1.33333,0.16667,2.25,1.0,0.33333,0.75,0.28205,0.75,0.80951,0.06636,0.77452,0.0,0.8259,0.06038,0.85053,0.05935,0.87886,0.06436,0.25,0.89706,0.75,"[4, 5, 5, 4]",579
0.02247,0.03371,0.55056,105.00525,0.44944,1.0,1.95918,6.84615,0.30337,13,13,89,0.16854,0.19101,0.07865,0.07865,0.0,0.0,0.0,123421.28571,3.92045,4.38429,7660.23077,1.52546,1.52546,2.91515,2.91515,5.0896,5.33873,0.84615,9.87954,884.72316,0.02247,0.66292,0.16854,0.02247,0.07865,0.0,0.02247,0.0,0.03371,0.0,0.04494,0.0,5.0,2.14286,8.3125,1.12336,5.69231,10.07692,0.95989,1.225,0.0,0.0,0.0,0.21795,0.16667,0.19231,0.16667,0.6715,0.16437,0.65702,0.0,0.6715,0.16437,0.77514,0.14006,0.80275,0.14111,0.20408,0.04082,0.81633,"[3, 1, 4, 3]",580
0.05042,0.05882,0.61345,67.2327,0.38655,1.0,2.36986,10.81818,0.15126,11,11,119,0.14286,0.35294,0.03361,0.0,0.0,0.0,0.03361,270897.21918,3.99042,3.7927,1778.36364,1.68555,1.32064,1.551,1.551,4.83378,4.75246,0.52941,10.42316,915.68248,0.069,0.6195,0.12605,0.02521,0.0,0.0,0.05042,0.0,0.02521,0.0,0.05042,6.0,1.8,1.8125,12.66667,1.42169,5.72727,18.0,0.79062,1.58696,0.8,3.9,0.3,0.23636,0.9,0.72727,0.7,0.82684,0.14495,0.7308,0.0,0.82684,0.14495,0.84332,0.15413,0.86552,0.15818,0.24658,0.36986,0.63014,"[3, 3, 3, 3]",581
0.03521,0.0669,0.56338,79.52966,0.43662,1.78571,2.44375,5.68,0.1831,28,50,284,0.14085,0.27817,0.07746,0.0493,0.00704,0.0,0.02113,430936.09375,4.45204,4.28837,35055.46939,3.19176,3.23284,3.25073,3.30208,5.41352,5.3022,0.34286,11.58999,993.90846,0.05859,0.70692,0.13732,0.01761,0.0669,0.0,0.04225,0.0,0.03521,0.0,0.02465,8.5,2.2,2.375,11.13043,1.38755,5.49,8.86,0.94575,1.29032,0.02041,0.2449,0.04082,0.09143,0.02041,0.0751,0.0,0.61555,0.19935,0.60827,0.20146,0.7687,0.15487,0.76489,0.1799,0.87348,0.15154,0.3125,0.50625,0.775,"[4, 1, 5, 5]",582
0.00913,0.04566,0.59361,55.0002,0.40639,1.05263,2.72308,10.95,0.21918,19,20,219,0.13242,0.31963,0.04566,0.03653,0.0,0.0,0.0137,172036.83077,4.44438,4.39535,26039.85,2.55505,2.55325,2.7329,2.718,5.33845,5.33231,0.89831,12.43678,615.90635,0.05192,0.56092,0.08676,0.0,0.0411,0.0,0.0274,0.00457,0.0274,0.0,0.01826,0.0,3.11111,1.21739,9.23729,1.4063,6.175,17.95,0.6702,1.46067,0.84211,3.05263,1.10526,0.94211,1.21053,0.88421,1.10526,0.81684,0.0727,0.80439,0.0,0.83024,0.05372,0.88327,0.04729,0.91267,0.04281,0.4,0.66923,0.68462,"[3, 1, 5, 3]",583
0.06593,0.01099,0.59341,78.31575,0.40659,1.0,2.25926,11.375,0.30769,8,8,91,0.07692,0.20879,0.0989,0.0989,0.0,0.0,0.0,298114.68519,4.13657,4.15656,7405.25,1.865,1.865,2.04588,2.04588,5.27926,5.28113,0.38889,10.64973,489.76035,0.03297,0.54945,0.0989,0.0,0.0989,0.0,0.0,0.0,0.0,0.0,0.0,1.75,5.0,0.70833,9.84211,1.71637,6.4375,22.0,0.71225,1.45946,0.85714,3.0,0.57143,0.5,2.0,1.10714,1.28571,0.63748,0.19951,0.61146,0.0,0.63748,0.19951,0.7091,0.18225,0.79272,0.16639,0.2037,0.5,0.68519,"[3, 1, 4, 3]",584
0.05183,0.07012,0.54878,82.38552,0.45122,1.06667,2.19444,10.25,0.22256,30,32,328,0.14939,0.20427,0.05488,0.04573,0.0,0.0,0.00915,271289.91111,4.40101,4.31872,7929.8125,2.07125,1.97478,2.27541,2.27541,5.35844,5.30382,0.31373,13.30675,737.98966,0.09729,0.57389,0.12195,0.00915,0.04878,0.0,0.02744,0.0,0.03659,0.0,0.03659,4.0625,4.19048,2.66129,12.10909,1.49173,5.82812,18.0625,0.72407,1.21622,1.6129,7.25806,1.29032,1.11694,0.80645,0.60484,0.67742,0.79524,0.09526,0.76629,0.11268,0.80799,0.08804,0.86196,0.09524,0.90925,0.09196,0.12222,0.27222,0.82222,"[3, 3, 4, 3]",585
0.04094,0.04678,0.55556,77.90829,0.44444,1.125,2.36842,9.5,0.26901,16,18,171,0.09942,0.19883,0.04678,0.04094,0.0,0.0,0.00585,263346.41053,3.85545,4.07169,822.5,0.61256,0.61256,1.40233,1.26739,4.93138,5.13234,0.23077,11.55491,717.74875,0.03875,0.625,0.08187,0.00585,0.04094,0.0,0.02924,0.0,0.02924,0.00585,0.0,1.2,2.85714,2.63636,10.81481,1.5913,5.44444,14.05556,0.86087,1.25,0.11765,0.64706,0.35294,0.32026,0.29412,0.3268,0.29412,0.62995,0.23897,0.60348,0.11899,0.68887,0.22753,0.74059,0.22143,0.80431,0.19382,0.15789,0.25263,0.8,"[3, 1, 4, 3]",586
0.04183,0.03422,0.56654,79.77085,0.43346,1.0,2.26174,10.95833,0.22814,24,24,263,0.18251,0.26236,0.06464,0.05703,0.0,0.0,0.0076,201972.14765,4.32119,4.20144,4367.79167,2.00367,2.00367,2.16208,2.16208,5.25311,5.14752,0.52542,12.05637,679.64715,0.06341,0.6772,0.10266,0.01521,0.06464,0.0,0.01141,0.0,0.01141,0.0038,0.01521,4.28571,2.33333,3.18182,11.05,1.59437,5.91667,21.91667,0.68781,1.30702,0.17391,1.3913,1.3913,0.70652,1.21739,0.59783,0.95652,0.82171,0.08527,0.76149,0.0,0.82171,0.08527,0.85327,0.07692,0.90255,0.08181,0.15436,0.30872,0.7651,"[3, 3, 5, 3]",587
0.01869,0.07477,0.48598,93.88874,0.51402,1.76923,2.23077,4.65217,0.21495,13,23,107,0.26168,0.17757,0.14019,0.1215,0.0,0.0,0.01869,290375.17308,4.54219,4.36437,46393.09524,3.55881,3.71639,3.4159,3.63787,5.55988,5.4242,0.0,10.57811,639.25589,0.1275,0.605,0.14953,0.0,0.1215,0.0,0.02804,0.0,0.02804,0.0,0.0,8.0,2.25,2.36842,12.875,0.9938,5.0,5.21739,1.06312,0.94545,0.13636,0.5,0.27273,0.17391,0.04545,0.05929,0.04545,0.552,0.28594,0.52971,0.3035,0.79284,0.10872,0.69647,0.24793,0.76332,0.26619,0.21154,0.17308,1.05769,"[3, 1, 4, 3]",588
0.025,0.05833,0.525,94.72333,0.475,1.0,2.11111,6.66667,0.19167,18,18,120,0.25833,0.25,0.06667,0.00833,0.0,0.0,0.04167,281218.8254,4.50065,4.51892,7635.22222,3.35544,3.17756,3.57289,3.5355,5.34175,5.33551,0.03846,10.52066,569.84967,0.08905,0.6181,0.04167,0.0,0.00833,0.0,0.01667,0.00833,0.0,0.0,0.00833,0.0,1.2,1.95,12.53571,1.13018,5.77778,7.61111,0.76913,1.10526,0.23529,0.70588,0.17647,0.18954,0.23529,0.28105,0.17647,0.72558,0.17842,0.70252,0.0,0.72558,0.17842,0.80964,0.18455,0.84602,0.18499,0.28571,0.12698,0.90476,"[3, 3, 4, 3]",589
0.06667,0.08333,0.51667,96.05727,0.48333,1.0,2.09677,10.90909,0.24167,11,11,120,0.15833,0.125,0.05,0.05,0.0,0.0,0.0,167958.41935,4.3415,4.342,29563.27273,2.62882,2.62664,2.93282,2.93282,5.46131,5.44185,0.4,10.81207,683.15955,0.0719,0.60429,0.14167,0.04167,0.05,0.0,0.04167,0.0,0.03333,0.0,0.05,2.0,3.77778,1.5,9.66667,1.61877,6.04545,19.0,0.80938,1.06897,0.1,0.4,0.7,0.72727,0.4,0.36364,0.4,0.75433,0.14325,0.732,0.0,0.75433,0.14325,0.81121,0.14001,0.84809,0.14849,0.17742,0.20968,0.93548,"[2, 1, 3, 2]",590
0.0241,0.04819,0.54819,97.06087,0.45181,1.0,2.0989,5.92857,0.21687,28,28,166,0.23494,0.25904,0.07831,0.04819,0.0,0.0,0.03012,445525.32967,4.47805,4.50726,16101.82143,3.17989,3.09171,3.47204,3.47204,5.36814,5.34181,0.46154,11.77183,614.2299,0.13478,0.52985,0.07229,0.00602,0.04819,0.0,0.01807,0.00602,0.01205,0.0,0.0,6.0,2.75,2.53333,13.02632,1.27262,5.82143,8.64286,1.03776,1.21333,0.03704,0.22222,0.59259,0.37302,0.25926,0.2672,0.25926,0.62841,0.21673,0.61649,0.0,0.62841,0.21673,0.75746,0.19505,0.84369,0.20095,0.08791,0.43956,0.82418,"[3, 2, 4, 3]",591
0.07487,0.05348,0.6631,87.01866,0.3369,1.0,2.04839,11.0,0.26738,17,17,187,0.15508,0.26738,0.05348,0.03743,0.0,0.00535,0.00535,420748.92742,3.18775,3.73933,393.35294,0.37941,0.37941,0.83306,0.83306,4.25458,4.59993,0.12,11.41432,649.99913,0.07295,0.67477,0.12299,0.0107,0.03743,0.0,0.06417,0.0107,0.05348,0.0,0.0,5.0,3.25,1.0,9.36667,1.50189,6.44118,19.11765,1.01968,1.96825,0.0,0.3125,1.5625,1.11029,1.4375,0.80882,1.25,0.73328,0.20578,0.66414,0.0,0.73328,0.20578,0.78716,0.21064,0.83802,0.17004,0.17742,0.47581,0.50806,"[2, 1, 2, 2]",592
0.03086,0.08642,0.56173,95.2441,0.43827,1.3,2.15385,6.23077,0.14815,20,26,162,0.17284,0.2963,0.11111,0.0679,0.0,0.0,0.03086,432622.96703,4.87432,4.63023,57971.45833,3.81213,3.79177,3.58308,3.71869,5.63106,5.49238,0.4375,10.84384,781.22138,0.06206,0.68794,0.16667,0.0,0.09259,0.0,0.07407,0.0,0.05556,0.0,0.03086,7.4,2.23077,2.9,11.9,1.40934,5.98077,10.38462,0.95973,1.28169,0.0,0.12,0.24,0.15385,0.28,0.18462,0.12,0.66823,0.17795,0.63342,0.10514,0.70049,0.19417,0.77184,0.16727,0.85612,0.16448,0.23077,0.35165,0.78022,"[4, 4, 4, 3]",593
0.05369,0.03356,0.61745,81.84525,0.38255,1.29412,2.28261,6.77273,0.36913,17,22,149,0.06711,0.16107,0.04698,0.04698,0.0,0.0,0.0,65585.03261,2.751,3.12945,28078.36364,1.33368,1.33368,1.60414,1.60414,4.36905,4.59873,0.15385,10.30765,1166.65789,0.026,0.7496,0.13423,0.0,0.04698,0.0,0.07383,0.0,0.0604,0.0,0.02013,2.25,3.25,2.25,14.35714,1.27677,5.43182,9.63636,1.1725,1.61404,0.09524,0.28571,0.04762,0.06926,0.04762,0.07792,0.04762,0.47889,0.24245,0.52428,0.21754,0.64312,0.22198,0.69176,0.23918,0.75789,0.24605,0.15217,0.3587,0.61957,"[2, 1, 4, 2]",594
